time_h,t_room,u_kw,setpoint_c,elec_kw,price,controller
17.333333333333332,24.052773122474605,-1.5,18.0,1.0432758293649673,0.038384,rule
17.416666666666668,23.988690030693363,-1.5,18.0,1.036156535833233,0.038384,rule
17.5,23.927083754172997,-1.5,18.0,1.0293126947934674,0.038384,rule
17.583333333333332,23.867380634127414,-1.5,18.0,1.022680581582329,0.038384,rule
17.666666666666668,23.809115779887293,-1.5,18.0,1.0162085595996395,0.038384,rule
17.75,23.75191953117013,-1.5,18.0,1.0098555754807321,0.038384,rule
17.833333333333332,23.695500995410896,-1.5,18.0,1.0035893296968676,0.038384,rule
17.916666666666668,23.263682359235588,-1.5,18.0,0.9554615096263717,0.038384,rule
18.0,23.112460292520836,-1.5,18.0,0.9386226675859729,0.0430679,rule
18.083333333333332,23.01565118314693,-1.5,18.0,0.9278356463311971,0.0430679,rule
18.166666666666668,22.929936912227504,-1.5,18.0,0.9182866627804396,0.0430679,rule
18.25,22.846969736375172,-1.5,18.0,0.9090474775271263,0.0430679,rule
18.333333333333332,22.765204830414234,-1.5,18.0,0.8999456238404295,0.0430679,rule
18.416666666666668,22.684559027010437,-1.5,18.0,0.8909710124654319,0.0430679,rule
18.5,22.605345180456652,-1.5,18.0,0.882157589331986,0.0430679,rule
18.583333333333332,22.528039277806215,-1.5,18.0,0.8735574957712395,0.0430679,rule
18.666666666666668,22.453227843443983,-1.5,18.0,0.8652352388036368,0.0430679,rule
18.75,22.38165878269791,-1.5,18.0,0.8572733325672778,0.0430679,rule
18.833333333333332,22.313905140563122,-1.5,18.0,0.849734926413212,0.0430679,rule
18.916666666666668,22.248726667778158,-1.5,18.0,0.8424824986438282,0.0430679,rule
19.0,22.18543366364787,-1.5,18.0,0.83544005095485,0.0324983,rule
19.083333333333332,22.123913071895345,-1.5,18.0,0.828595078636901,0.0324983,rule
19.166666666666668,22.06415343075065,-1.5,18.0,0.8219463531844325,0.0324983,rule
19.25,22.00611650776193,-1.5,18.0,0.8154896648860935,0.0324983,rule
19.333333333333332,21.949744504990747,-1.5,18.0,0.809218623548711,0.0324983,rule
19.416666666666668,24.71226944840396,0.0,26.0,3.2619584646584356e-22,0.0324983,rule
19.5,22.48177694316871,-1.5,18.0,0.8682887506972033,0.0324983,rule
19.583333333333332,21.95450583075882,-1.5,18.0,0.8097214387679037,0.0324983,rule
19.666666666666668,24.60368221624907,0.0,26.0,1.7897847312826157e-21,0.0324983,rule
19.75,22.37176052243268,-1.5,18.0,0.8560458339323084,0.0324983,rule
19.833333333333332,21.843443966591963,-1.5,18.0,0.7973666267827908,0.0324983,rule
19.916666666666668,24.450847589453645,0.0,26.0,2.212018529612799e-22,0.0324983,rule
20.0,22.255500962861106,-1.5,18.0,0.8431193347395098,0.0309164,rule
20.083333333333332,21.73707965340253,-1.5,18.0,0.7855450620217151,0.0309164,rule
20.166666666666668,24.312710802900256,0.0,26.0,9.343680789755063e-22,0.0309164,rule
20.25,22.153575687596913,-1.5,18.0,0.8317996067773175,0.0309164,rule
20.333333333333332,21.643998560528473,-1.5,18.0,0.7752126254390118,0.0309164,rule
20.416666666666668,24.191788817434997,0.0,26.0,8.423686400543952e-22,0.0309164,rule
20.5,22.06165128844532,-1.5,18.0,0.8216027330084793,0.0309164,rule
20.583333333333332,21.556049219286365,-1.5,18.0,0.7654599865189894,0.0309164,rule
20.666666666666668,24.0729745890182,0.0,26.0,1.2564543913018478e-22,0.0309164,rule
20.75,21.966247927258564,-1.5,18.0,0.8110250326172932,0.0309164,rule
20.833333333333332,24.191246715764123,0.0,26.0,2.3460929587415213e-22,0.0309164,rule
20.916666666666668,21.94960492998024,-1.5,18.0,0.8091851297760391,0.0309164,rule
21.0,24.12323137711161,0.0,26.0,2.204088447782541e-22,0.0270753,rule
21.083333333333332,21.8807480492149,-1.5,18.0,0.8015450986717064,0.0270753,rule
21.166666666666668,24.01958053836546,0.0,26.0,2.8074285875148722e-27,0.0270753,rule
21.25,21.795265091651686,-1.5,18.0,0.7920573056406773,0.0270753,rule
21.333333333333332,23.89960250890806,0.0,26.0,2.5441626193823737e-29,0.0270753,rule
21.416666666666668,24.840880400157687,0.0,26.0,2.924899979366685e-15,0.0270753,rule
21.5,21.898528986447843,-1.5,18.0,0.8035310141116213,0.0270753,rule
21.583333333333332,23.83577198620219,0.0,26.0,4.499261894598865e-15,0.0270753,rule
21.666666666666668,24.705312656413696,0.0,26.0,6.369077346119463e-23,0.0270753,rule
21.75,21.78545504012817,-1.5,18.0,0.7909761178689355,0.0270753,rule
21.833333333333332,23.6848796189401,0.0,26.0,1.6121374056174199e-34,0.0270753,rule
21.916666666666668,24.539870811218293,0.0,26.0,1.3210811614627724e-35,0.0270753,rule
22.0,21.674449914185516,-1.5,18.0,0.7786485887502728,0.0237687,rule
22.083333333333332,23.546584532001987,0.0,26.0,6.401837816386822e-36,0.0237687,rule
22.166666666666668,24.389064130626934,0.0,26.0,1.2318966121796175e-42,0.0237687,rule
22.25,21.56846155913786,-1.5,18.0,0.7668665387222515,0.0237687,rule
22.333333333333332,23.41007802869251,0.0,26.0,2.9543313808621814e-29,0.0237687,rule
22.416666666666668,24.238387171358283,0.0,26.0,6.923315889534657e-41,0.0237687,rule
22.5,21.46157544106609,-1.5,18.0,0.7549750517611008,0.0237687,rule
22.583333333333332,23.27212465706674,0.0,26.0,3.7951430705173516e-36,0.0237687,rule
22.666666666666668,24.086281300714802,0.0,26.0,1.4217938729604973e-39,0.0237687,rule
